build_id,country
https://example.com/build_id/101069198b,https://www.wikidata.org/wiki/Q739
https://example.com/build_id/111415610b,https://www.wikidata.org/wiki/Q96
https://example.com/build_id/1521b,https://www.wikidata.org/wiki/Q142
https://example.com/build_id/899b,https://www.wikidata.org/wiki/Q79
