"InterContinental Presidente Mexico City, an Ihg Hotel",https://example.com/build_id/1489b
Alberto Lleras Dam,https://example.com/build_id/251301b
Suez Canal,https://example.com/build_id/899b
Lyon Cathedral,https://example.com/build_id/1521b
