s,name
http://example.com/id/103038475m,Aldeburgh Museum
http://example.com/id/103054216m,Alfred Corry Lifeboat Museum
http://example.com/id/10306409m,Xinjiang Geological and Mineral Resources Museum
http://example.com/id/1030648m,Campbeltown Library and Museum
http://example.com/id/1031113m,Géza Gárdonyi Memorial Museum
http://example.com/id/1031457m,Göcsej Village Museum
http://example.com/id/1031481m,Town Museum of Gödöllő
http://example.com/id/103160541m,Allen Gallery
http://example.com/id/1031614b,Campo santo
http://example.com/id/103185520m,Bucelas Wine and Vineyard Museum
http://example.com/id/1031914b,Budapest HÉV Line 5
http://example.com/id/1032083m,Canadian Country Music Hall of Fame
http://example.com/id/1032137b,HSL 1
http://example.com/id/1032141b,HSL 3
http://example.com/id/1032147b,HSL 4
http://example.com/id/1032216m,Canadian National Collection
http://example.com/id/1032248b,Habitat 67
http://example.com/id/10322927m,Madeira Story Centre
http://example.com/id/10323861b,Mansão Margarida Costa Pinto
http://example.com/id/103252424m,Thomas Newbern Museum
http://example.com/id/1032536b,Canal Vauban
http://example.com/id/1032560b,Canal de Castilla
http://example.com/id/1032571b,Canal de Bourgogne
http://example.com/id/1032573b,Canal de Marseille
http://example.com/id/1032581b,Nantes-Brest canal
http://example.com/id/1032584b,Embranchement de Belfort
http://example.com/id/1032612b,Marne–Rhine Canal
http://example.com/id/1032619b,Canal de l'Oise à l'Aisne
http://example.com/id/1032646b,Canal de l'Ourcq
http://example.com/id/1032662b,Canal du Loing
http://example.com/id/1032697b,Canal latéral à la Loire
http://example.com/id/1032707b,Canal de Garonne
http://example.com/id/10328528m,Antiga Estação Férrea de Santo Ângelo
http://example.com/id/10328537m,Museu do Grêmio Hermínio Bittencourt
http://example.com/id/10328555m,Memorial da Resistência Mossoroense
http://example.com/id/10328557m,Memorial da Resistência de São Paulo
http://example.com/id/10328569m,Memorial dos Governadores Republicanos da Bahia
http://example.com/id/1033019w,Hallstatt-Dachstein Salzkammergut cultural landscape
http://example.com/id/103308727m,Alyth Museum
http://example.com/id/103310055m,Amelia Earhart Cottage Museum
http://example.com/id/10332618h,Mosteiro de Flor da Rosa
http://example.com/id/10332621m,"Mosteiro de Jesus, compreendendo o túmulo de Santa Joana"
http://example.com/id/103331335h,"32 Bond Street, Ross"
http://example.com/id/10333375m,Afro-Brazilian Museum
http://example.com/id/10333378m,The Ainu Museum
http://example.com/id/10333380m,Museu Alfredo Andersen
http://example.com/id/10333383m,Museu Amazônico
http://example.com/id/10333395m,Medeiros e Almeida House-Museum
http://example.com/id/10333398m,Museum Aristides Carlos Rodrigues
http://example.com/id/10333407m,Museum Baron Martin
http://example.com/id/10333410m,Museum of Fine Arts of São Paulo
http://example.com/id/10333412m,Museu Biológico do Instituto Butantan
http://example.com/id/10333417m,Museu Campos Gerais
http://example.com/id/10333422m,Carlos Machado Museum
http://example.com/id/10333425m,Museu Casa Rosa
http://example.com/id/10333430m,Museu Casa de Benjamin Constant
http://example.com/id/10333433m,Museu Casa do Pontal
http://example.com/id/10333435m,Casa dos Contos
http://example.com/id/10333439m,Schmitt-Presser Museum
http://example.com/id/10333443m,"Museu ""Câmara Cascudo"""
http://example.com/id/10333445m,Dimitri Sensaud de Lavaud Museum
http://example.com/id/10333446m,Dom Diogo de Souza Museum
http://example.com/id/10333447m,Museu das Culturas Dom Bosco
http://example.com/id/10333459m,Museu Zoroastro Artiaga
http://example.com/id/10333470m,Museu Exploratório de Ciências da Unicamp
http://example.com/id/10333473m,Farroupilha Museum
http://example.com/id/10333475m,Museu da Companhia Paulista
http://example.com/id/10333490m,Museu Geológico Valdemar Lefèvre
http://example.com/id/10333492m,Museu Geológico da Bahia
http://example.com/id/10333494m,Museu Henrique e Francisco Franco
http://example.com/id/10333495m,Museu Herculano Pires
http://example.com/id/10333496m,Abílio Barreto History Museum
http://example.com/id/10333504m,Historical Museum of Abomey
http://example.com/id/10333505m,Museu Histórico da Imigração Japonesa no Brasil
http://example.com/id/10333519m,Museu Atelier Homero Massena
http://example.com/id/10333521m,Museu Integrado de Roraima
http://example.com/id/10333524m,José Antônio Pereira Museum
http://example.com/id/10333525m,Museu de Porto Alegre Joaquim Felizardo
http://example.com/id/10333527m,João Fona cultural centre
http://example.com/id/10333530m,Museu Judaico de Belmonte
http://example.com/id/10333544m,Museu Militar de Lisboa
http://example.com/id/10333548m,Museu Monográfico de Conimbriga
http://example.com/id/10333549m,Mineiro Museum
http://example.com/id/10333565m,Museum of Caxias do Sul City
http://example.com/id/10333579m,Museu Municipal de Vila Franca de Xira
http://example.com/id/10333582m,National Museum of the Brazilian Republic
http://example.com/id/10333586m,"National Museum of Natural History and Science, Lisbon"
http://example.com/id/10333587m,Museo Nacional de Arte (Bolivia)
http://example.com/id/10333588m,Museu Nacional de Antropologia
http://example.com/id/10333594m,Museu do Mar
http://example.com/id/10333606m,Museu Paranaense
http://example.com/id/10333616m,"Museu Republicano ""Convencão de Itú"""
http://example.com/id/10333623m,Museu Rural Ponte de Lima
http://example.com/id/10333626m,Museu Sacaca
http://example.com/id/10333630m,Monjardim Manor House
http://example.com/id/10333634m,Museu Théo Brandão
http://example.com/id/10333635m,Tiradentes Museum
http://example.com/id/10333643m,Museu Vivo da Memória Candanga
http://example.com/id/10333645m,Museu da Abolição
http://example.com/id/10333651m,Museu da Borracha Governador Geraldo Mesquita
http://example.com/id/10333652m,Museu da Cachaça
http://example.com/id/10333659m,Museu da Casa Brasileira
http://example.com/id/10333666m,City Museum of Salvador
http://example.com/id/10333675m,Museum of Lavra School
http://example.com/id/10333677m,Museu da Escrita do Sudoeste
http://example.com/id/10333684m,Museu da Gente Sergipana
http://example.com/id/10333689m,Museu da Horta
http://example.com/id/10333691m,Museu da Imagem e do Som
http://example.com/id/10333696m,Museu da Imigração
http://example.com/id/10333701m,Madness Museum
http://example.com/id/10333707m,Museu da Pessoa
http://example.com/id/10333716m,Museu da Sociedade de Geografia
http://example.com/id/10333723m,Water Museun of Blumenau
http://example.com/id/10333730m,MM Gerdau - Mines and Metal Museum
http://example.com/id/10333734m,Belo Horizonte Telecommunications Museum
http://example.com/id/10333736m,Museum of Veterinary Anatomy FMVZ USP
http://example.com/id/10333737m,Convent of São Francisco
http://example.com/id/10333742m,Museu de Arqueologia de Ponta Grossa
http://example.com/id/10333744m,Museu de Arqueologia de Itaipu
http://example.com/id/10333749m,Assis Chateaubriand Museum of Art
http://example.com/id/10333751m,Museum of Brazilian Art of FAAP
http://example.com/id/10333779m,Museu de Arte Sacra de Grândola
http://example.com/id/10333783m,Pernambuco Museum of Sacred Art
http://example.com/id/10333786m,Museu de Arte Sacra de Santiago de Cacém
http://example.com/id/10333787m,Museum of Sacred Art in Santos
http://example.com/id/10333791m,Art Museum of Belém
http://example.com/id/10333792m,Cascavel's Art Museum
http://example.com/id/10333795m,Museu de Arte de Londrina
http://example.com/id/10333796m,Museu de Arte do Espírito Santo Dionísio del Santo
http://example.com/id/10333800m,Museu de Artes e Ofícios
http://example.com/id/10333804m,Museum of Astronomy and Related Sciences
http://example.com/id/10333805m,Museu de Biologia Professor Mello Leitão
http://example.com/id/10333812m,Natural Science Museum of the Amazon
http://example.com/id/10333813m,Morphological Sciences Museum
http://example.com/id/10333814m,Natural Sciences Museum of the Pontifical Catholic University of Minas Gerais
http://example.com/id/10333815m,Museu de Ciências Naturais da Fundação Zoobotânica do Rio Grande do Sul
http://example.com/id/10333822m,Museu de Comunicação Social Hipólito José da Costa
http://example.com/id/10333826m,Museu de Eletricidade - Casa da Luz
http://example.com/id/10333827m,Energy Museum
http://example.com/id/10333830m,Gems museum of Pará
http://example.com/id/10333843m,Museu de Imagens do Inconsciente
http://example.com/id/10333845m,Lamego City Museum
http://example.com/id/10333852m,Professor Djalma Guimarães Museum of Mineralogy
http://example.com/id/10333862m,Portimao Museum
http://example.com/id/10333871m,Museu de Valores do Banco Central do Brasil
http://example.com/id/10333883m,Museu do Brinquedo Português
http://example.com/id/10333888m,Museu do Ciclismo
http://example.com/id/10333902m,Museu do Homem do Nordeste
http://example.com/id/10333903m,Museu do Homem do Norte
http://example.com/id/10333905m,Museum of the Historical and Geographic Institute of Alagoas
http://example.com/id/10333913m,Museu do Oratório
http://example.com/id/10333917m,Museu do Porto
http://example.com/id/10333923m,Museu do Recôncavo Wanderley Pinho
http://example.com/id/10333928m,Museum of Samba
http://example.com/id/10333933m,Museu do Sertão
http://example.com/id/10333942m,Museu do Trabalho
http://example.com/id/10333944m,Gaetano Ferolla Museum of Public Transport
http://example.com/id/10333945m,Museu do Tropeiro
http://example.com/id/10333953m,"Museu dos Baleeiros (Lajes, Azores)"
http://example.com/id/10333961m,Dinosaur Museum
http://example.com/id/10333962m,Gioconda Giannini Glasses Museum
http://example.com/id/10333968m,Museus Castro Maya
http://example.com/id/1033457m,Hamza Museum
http://example.com/id/10334902m,Música no Museu
http://example.com/id/10338552m,Núcleo Museológico da Cidade do Açúcar
http://example.com/id/1034179w,Chagres and Fort San Lorenzo
http://example.com/id/10343921m,Antônio Lemos Palace
http://example.com/id/10343928h,Palácio Belmonte
http://example.com/id/10343957m,Palácio Lauro Sodré
http://example.com/id/10344021h,Palácio de Estói
http://example.com/id/10344038w,Palace of Westminster and Westminster Abbey including Saint Margaret's Church
http://example.com/id/10344050m,Palácio do Ingá
http://example.com/id/10344053m,Antigo Palácio do Governo (Forte Apache)
http://example.com/id/1034422b,Cape Foulwind Lighthouse
http://example.com/id/10344974m,Parque Ecológico do Tietê
http://example.com/id/10344996w,Intervales State Park
http://example.com/id/10345042m,Serra do Conduru State Park
http://example.com/id/10345138m,Parque Histórico de Carambeí
http://example.com/id/10345140m,Antigo Engenho de Mate da Rondinha
http://example.com/id/10346952m,Pavilhão da Água
http://example.com/id/10349776m,Pinacoteca APLUB
http://example.com/id/10349778m,Pinacoteca Barão de Santo Ângelo
http://example.com/id/10349779m,Pinacoteca Benedito Calixto
http://example.com/id/10351377b,Ponte Rainha Santa Isabel
http://example.com/id/10351383b,Rollemberg–Vuolo Road–Railway Bridge
http://example.com/id/10351452b,Burgo Bridge
http://example.com/id/10351466b,Ponte de Prozelo
http://example.com/id/10351991w,"Portovenere, Cinque Terre, and the Islands (Palmaria, Tino and Tinetto)"
http://example.com/id/10352192h,Convento das Chagas (Vila Viçosa)
http://example.com/id/10352195h,Convento dos Lóios
http://example.com/id/10352198h,Pousada de Condeixa-a-Nova
http://example.com/id/10352202h,Capela e Hospital da Santa Casa da Misericórdia de Ourém
http://example.com/id/10352206h,Pousada de Viseu
http://example.com/id/10352207h,Antigo Convento do Desagravo do Santíssimo Sacramento
http://example.com/id/10352211h,Convento de Nossa Senhora da Boa Esperança
http://example.com/id/10352218h,Solar da Rede
http://example.com/id/10352219h,Convento dos Lóios
http://example.com/id/10356402m,Quinta do Sumidouro
http://example.com/id/10359230b,Renaissance São Paulo Hotel
http://example.com/id/103618349m,306th Bombardment Group Museum
http://example.com/id/103621847m,1940s Swansea Bay Museum
http://example.com/id/103623268m,201 Squadron Museum
http://example.com/id/1036560m,Carl-Maria-von-Weber-Museum
http://example.com/id/10367728m,Edifício e Igreja da Santa Casa da Misericórdia da Lourinhã
http://example.com/id/10368094m,Farol Santander
http://example.com/id/1037126m,Carl Bosch Museum Heidelberg
http://example.com/id/10373050m,Solar do Jambeiro
http://example.com/id/10373052m,Solar do Ribeirinho
http://example.com/id/10376507m,House of Sítio de Morrinhos
http://example.com/id/103776961m,Picker Art Gallery
http://example.com/id/103790440m,Longyear Museum of Anthropology
http://example.com/id/103802422m,389th Bomb Group Memorial Exhibition
http://example.com/id/103807293m,390th Bombardment Group Memorial Air Museum
http://example.com/id/103810512m,Museum of the British Resistance Organisation
http://example.com/id/103811640m,9th/12th Royal Lancers Museum
http://example.com/id/103812976m,Musée Régional Djermakoye
http://example.com/id/103813473m,A World In Miniature Museum
http://example.com/id/103813610m,The Crypt Museum
http://example.com/id/10381549m,The Leonardo
http://example.com/id/103818049b,Colesberg Bridge
http://example.com/id/103826502m,Bet Knesset Synagogue
http://example.com/id/103843155b,Centre culturel L'Aronde
http://example.com/id/103843205m,medersa loukach
http://example.com/id/1038473w,Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu
http://example.com/id/103849450m,Museum De Kantfabriek
http://example.com/id/103861978m,Hugh Miller Museum & Birthplace Cottage
http://example.com/id/10396695m,Yunnan-Myanmar Anti-Japanese War Museum
http://example.com/id/10400349m,Yanhuang Surname Museum
http://example.com/id/10403938m,Archive and museum of the Academic Society in Lund
http://example.com/id/10404320m,Albert Engström's studio
http://example.com/id/104062612b,Tunnel sous la citadelle de Besançon
http://example.com/id/1040665b,Queen's Park
http://example.com/id/104089642b,Canal tunnel of Niderviller
http://example.com/id/104089749b,Tunnel of Braye-en-Laonnois
http://example.com/id/104091923b,Tunnel of Condes
http://example.com/id/104092305m,Art Museum of South Texas
http://example.com/id/104092585b,Voûtes de La Collancelle
http://example.com/id/104093056m,Casa de Cultura de Água Fria
http://example.com/id/104093065m,Museu Municipal Napoleão de Mattos Macêdo
http://example.com/id/104093112m,Museu de Arte Sacra do Recôncavo
http://example.com/id/104093133m,Museu Do Cacau - Núcleo Ilhéus
http://example.com/id/104093172m,Museu Histórico De Jequié Coronel João Borges
http://example.com/id/104093333m,Fundação Museu Regional Do São Francisco
http://example.com/id/104094413m,Memorial Cidade Luis Eduardo Magalhães
http://example.com/id/104094414m,Museu Antônio Machado
http://example.com/id/104094417m,Casa de Cultura De Mutuípe
http://example.com/id/104094419m,Museu Histórico Emília Sulz
http://example.com/id/104094422m,Museu Evolução da Informática e Tecnologia
http://example.com/id/104094423m,Museu da Casa Colonial
http://example.com/id/104094424m,Museu de Arte Sacra de Porto Seguro
http://example.com/id/104094437m,Museu do Sertão Antonio Coelho
http://example.com/id/104094438m,Museu Zofir Brasil
http://example.com/id/104094483m,Centro de Documentação e Memória de Alagoinhas
http://example.com/id/104096341m,Museu do Lavrador
http://example.com/id/104097077m,Museu Literário Profª Amélia Barreto De Souza
http://example.com/id/104097094m,Universidade da Criança e do Adolescente
http://example.com/id/104097175m,Memorial Tayler Egídio
http://example.com/id/104097189m,Museu Ilê Ohun Lailai
http://example.com/id/104097201m,Casa Museu Solar Santo Antônio
http://example.com/id/104097204m,Memorial Lajoumim - Terreiro Pilão de Prata
http://example.com/id/104097206m,Museu do Carmo
http://example.com/id/104097207m,Núcleo de Memória de Enfermagem
http://example.com/id/104097208m,Museu do Recolhimento dos Humildes
http://example.com/id/104097209m,Casa  do  Samba - Centro de Referência do Samba de Roda do Recôncavo
http://example.com/id/104097210m,Centro Cultural Themístocles Pires de Cerqueira
http://example.com/id/104097211m,Centro Cultural dannemman
http://example.com/id/104097212m,Museu da Memória de São Gabriel
http://example.com/id/104097213m,Museu do Gonzagão
http://example.com/id/104097214m,Museu Miguel Ferreira Araújo
http://example.com/id/104097215m,Memorial Padre José Gumercindo
http://example.com/id/104097216m,Museu Regional Hélcio Andrade
http://example.com/id/104097218m,Casa da Cultura Otacílio Novaes
http://example.com/id/104097219m,Memorial de Valença
http://example.com/id/104097368m,Museu de Antiguidades Sr. Onildo Silva
http://example.com/id/104097435m,Casa da Música da Bahia
http://example.com/id/104097437m,Museu do Cacau
http://example.com/id/104097438m,Palácio da Aclamação Casa de Cerimonial e Museu
http://example.com/id/104097444m,Coleção Emília Biancardi
http://example.com/id/104097446m,Memorial do Meio Ambiente Professor Milton Santos
http://example.com/id/104097448m,Museu da Ordem Terceira de São Francisco
http://example.com/id/104097449m,Museu de Zoologia da FTC
