s,object_type
15036545m,http://example.com/ontology/Museum
1503858w,http://example.com/ontology/World_Heritage
1503980b,http://example.com/ontology/Build
15040001m,http://example.com/ontology/Museum
15041437b,http://example.com/ontology/Build
1504273b,http://example.com/ontology/Build
1504317w,http://example.com/ontology/World_Heritage
15044050b,http://example.com/ontology/Build
1504475m,http://example.com/ontology/Museum
1504491b,http://example.com/ontology/Build
1504607w,http://example.com/ontology/World_Heritage
1504641h,http://example.com/ontology/Hotel
15052130w,http://example.com/ontology/World_Heritage
15052634b,http://example.com/ontology/Build
15054173m,http://example.com/ontology/Museum
1505516m,http://example.com/ontology/Museum
15055499b,http://example.com/ontology/Build
15055837b,http://example.com/ontology/Build
15055976m,http://example.com/ontology/Museum
15056170b,http://example.com/ontology/Build
15056731b,http://example.com/ontology/Build
1505731w,http://example.com/ontology/World_Heritage
15057395m,http://example.com/ontology/Museum
15057440b,http://example.com/ontology/Build
15057551b,http://example.com/ontology/Build
15057552m,http://example.com/ontology/Museum
15058350m,http://example.com/ontology/Museum
15060122m,http://example.com/ontology/Museum
15060163b,http://example.com/ontology/Build
15061767m,http://example.com/ontology/Museum
15063377b,http://example.com/ontology/Build
15068974h,http://example.com/ontology/Hotel
15069513b,http://example.com/ontology/Build
15073640m,http://example.com/ontology/Museum
1507668m,http://example.com/ontology/Museum
1507811m,http://example.com/ontology/Museum
15080293m,http://example.com/ontology/Museum
1508336b,http://example.com/ontology/Build
1508738b,http://example.com/ontology/Build
15089810b,http://example.com/ontology/Build
15092201b,http://example.com/ontology/Build
150928b,http://example.com/ontology/Build
1509363m,http://example.com/ontology/Museum
1509611b,http://example.com/ontology/Build
1509747b,http://example.com/ontology/Build
151030b,http://example.com/ontology/Build
1510389w,http://example.com/ontology/World_Heritage
15107099m,http://example.com/ontology/Museum
15107302m,http://example.com/ontology/Museum
15107356m,http://example.com/ontology/Museum
15107494m,http://example.com/ontology/Museum
15107508w,http://example.com/ontology/World_Heritage
15107565m,http://example.com/ontology/Museum
15108171m,http://example.com/ontology/Museum
15108724w,http://example.com/ontology/World_Heritage
15109337m,http://example.com/ontology/Museum
15109343m,http://example.com/ontology/Museum
15109588b,http://example.com/ontology/Build
15109619b,http://example.com/ontology/Build
15109812b,http://example.com/ontology/Build
1510b,http://example.com/ontology/Build
15110394m,http://example.com/ontology/Museum
15110629m,http://example.com/ontology/Museum
15111041m,http://example.com/ontology/Museum
15112054b,http://example.com/ontology/Build
151146b,http://example.com/ontology/Build
15114b,http://example.com/ontology/Build
15115452m,http://example.com/ontology/Museum
15115506b,http://example.com/ontology/Build
15116023m,http://example.com/ontology/Museum
15117555m,http://example.com/ontology/Museum
15117728m,http://example.com/ontology/Museum
15117941m,http://example.com/ontology/Museum
15118067m,http://example.com/ontology/Museum
15118497m,http://example.com/ontology/Museum
15118890m,http://example.com/ontology/Museum
15119945b,http://example.com/ontology/Build
15119956b,http://example.com/ontology/Build
15121278m,http://example.com/ontology/Museum
15121280m,http://example.com/ontology/Museum
15121282m,http://example.com/ontology/Museum
15122148m,http://example.com/ontology/Museum
15122158m,http://example.com/ontology/Museum
15122172m,http://example.com/ontology/Museum
15122177m,http://example.com/ontology/Museum
15122710m,http://example.com/ontology/Museum
15123201m,http://example.com/ontology/Museum
15123385m,http://example.com/ontology/Museum
15123837m,http://example.com/ontology/Museum
15124806m,http://example.com/ontology/Museum
15126706m,http://example.com/ontology/Museum
15126771b,http://example.com/ontology/Build
1512708m,http://example.com/ontology/Museum
1512745b,http://example.com/ontology/Build
15127520m,http://example.com/ontology/Museum
1512817m,http://example.com/ontology/Museum
1512832b,http://example.com/ontology/Build
15129780b,http://example.com/ontology/Build
15130130m,http://example.com/ontology/Museum
15130131m,http://example.com/ontology/Museum
15130132m,http://example.com/ontology/Museum
15130510m,http://example.com/ontology/Museum
15130656m,http://example.com/ontology/Museum
15130719m,http://example.com/ontology/Museum
15135455w,http://example.com/ontology/World_Heritage
15136188m,http://example.com/ontology/Museum
1513866b,http://example.com/ontology/Build
15140335m,http://example.com/ontology/Museum
1514062b,http://example.com/ontology/Build
15140828m,http://example.com/ontology/Museum
15141689m,http://example.com/ontology/Museum
15145071b,http://example.com/ontology/Build
151456m,http://example.com/ontology/Museum
1514576b,http://example.com/ontology/Build
1514587h,http://example.com/ontology/Hotel
1514593m,http://example.com/ontology/Museum
1514798b,http://example.com/ontology/Build
15154209b,http://example.com/ontology/Build
15159013m,http://example.com/ontology/Museum
1515987b,http://example.com/ontology/Build
1516274b,http://example.com/ontology/Build
1516413m,http://example.com/ontology/Museum
1516b,http://example.com/ontology/Build
1517348b,http://example.com/ontology/Build
1517435m,http://example.com/ontology/Museum
1517744m,http://example.com/ontology/Museum
15178290b,http://example.com/ontology/Build
1517863b,http://example.com/ontology/Build
1518746m,http://example.com/ontology/Museum
1518963b,http://example.com/ontology/Build
1519226m,http://example.com/ontology/Museum
1519288m,http://example.com/ontology/Museum
15193982m,http://example.com/ontology/Museum
15195762m,http://example.com/ontology/Museum
1519685w,http://example.com/ontology/World_Heritage
15198388m,http://example.com/ontology/Museum
15199595m,http://example.com/ontology/Museum
1519969b,http://example.com/ontology/Build
1520102b,http://example.com/ontology/Build
15203321m,http://example.com/ontology/Museum
1520434b,http://example.com/ontology/Build
15204378m,http://example.com/ontology/Museum
1520447b,http://example.com/ontology/Build
1520447m,http://example.com/ontology/Museum
1520695m,http://example.com/ontology/Museum
1520841b,http://example.com/ontology/Build
1520861b,http://example.com/ontology/Build
1520891b,http://example.com/ontology/Build
15209036m,http://example.com/ontology/Museum
15209671m,http://example.com/ontology/Museum
15210145m,http://example.com/ontology/Museum
15216023m,http://example.com/ontology/Museum
15216026m,http://example.com/ontology/Museum
15216266b,http://example.com/ontology/Build
1521670b,http://example.com/ontology/Build
15217015m,http://example.com/ontology/Museum
15217570m,http://example.com/ontology/Museum
15219228b,http://example.com/ontology/Build
1521945m,http://example.com/ontology/Museum
1521978m,http://example.com/ontology/Museum
15220889m,http://example.com/ontology/Museum
15221022w,http://example.com/ontology/World_Heritage
1522198b,http://example.com/ontology/Build
15223434m,http://example.com/ontology/Museum
15223496b,http://example.com/ontology/Build
1522451w,http://example.com/ontology/World_Heritage
15224654w,http://example.com/ontology/World_Heritage
15224884m,http://example.com/ontology/Museum
1522515b,http://example.com/ontology/Build
15226316m,http://example.com/ontology/Museum
15227547b,http://example.com/ontology/Build
15228442m,http://example.com/ontology/Museum
15228725m,http://example.com/ontology/Museum
15229898w,http://example.com/ontology/World_Heritage
15229957w,http://example.com/ontology/World_Heritage
15233334w,http://example.com/ontology/World_Heritage
152349b,http://example.com/ontology/Build
15235642m,http://example.com/ontology/Museum
1523761m,http://example.com/ontology/Museum
15238169w,http://example.com/ontology/World_Heritage
1523975m,http://example.com/ontology/Museum
15240737w,http://example.com/ontology/World_Heritage
15240748w,http://example.com/ontology/World_Heritage
15240860m,http://example.com/ontology/Museum
15241016w,http://example.com/ontology/World_Heritage
15241526b,http://example.com/ontology/Build
1524163b,http://example.com/ontology/Build
1524170b,http://example.com/ontology/Build
15242528b,http://example.com/ontology/Build
15242658m,http://example.com/ontology/Museum
1524874m,http://example.com/ontology/Museum
1525046m,http://example.com/ontology/Museum
15252832m,http://example.com/ontology/Museum
15255454w,http://example.com/ontology/World_Heritage
152599b,http://example.com/ontology/Build
15260365m,http://example.com/ontology/Museum
15260367m,http://example.com/ontology/Museum
15260369m,http://example.com/ontology/Museum
15260371m,http://example.com/ontology/Museum
15260374m,http://example.com/ontology/Museum
15260376m,http://example.com/ontology/Museum
15260382m,http://example.com/ontology/Museum
15260386m,http://example.com/ontology/Museum
15260388m,http://example.com/ontology/Museum
15260434m,http://example.com/ontology/Museum
15260437m,http://example.com/ontology/Museum
15260680w,http://example.com/ontology/World_Heritage
15261099b,http://example.com/ontology/Build
15261155m,http://example.com/ontology/Museum
15261946m,http://example.com/ontology/Museum
152633b,http://example.com/ontology/Build
15264046b,http://example.com/ontology/Build
1526549m,http://example.com/ontology/Museum
1526555b,http://example.com/ontology/Build
1526563m,http://example.com/ontology/Museum
15267405b,http://example.com/ontology/Build
1526756m,http://example.com/ontology/Museum
15268470b,http://example.com/ontology/Build
15272788m,http://example.com/ontology/Museum
15273258b,http://example.com/ontology/Build
15274875w,http://example.com/ontology/World_Heritage
15277835m,http://example.com/ontology/Museum
15278460w,http://example.com/ontology/World_Heritage
15278644w,http://example.com/ontology/World_Heritage
15278712w,http://example.com/ontology/World_Heritage
15278743w,http://example.com/ontology/World_Heritage
1527926m,http://example.com/ontology/Museum
15280777m,http://example.com/ontology/Museum
1528226b,http://example.com/ontology/Build
1528934b,http://example.com/ontology/Build
1529004b,http://example.com/ontology/Build
1529009b,http://example.com/ontology/Build
1529609m,http://example.com/ontology/Museum
152966m,http://example.com/ontology/Museum
1529695m,http://example.com/ontology/Museum
1529698m,http://example.com/ontology/Museum
1529703m,http://example.com/ontology/Museum
1529704m,http://example.com/ontology/Museum
152979b,http://example.com/ontology/Build
1529848m,http://example.com/ontology/Museum
15299099b,http://example.com/ontology/Build
1530105m,http://example.com/ontology/Museum
15302912m,http://example.com/ontology/Museum
15303139b,http://example.com/ontology/Build
1530823m,http://example.com/ontology/Museum
1530830m,http://example.com/ontology/Museum
153085b,http://example.com/ontology/Build
1530976m,http://example.com/ontology/Museum
153116b,http://example.com/ontology/Build
1531468b,http://example.com/ontology/Build
1531619m,http://example.com/ontology/Museum
1531837m,http://example.com/ontology/Museum
1531865m,http://example.com/ontology/Museum
153193m,http://example.com/ontology/Museum
1531b,http://example.com/ontology/Build
1532759b,http://example.com/ontology/Build
1533404b,http://example.com/ontology/Build
1533412b,http://example.com/ontology/Build
1533548m,http://example.com/ontology/Museum
1534191m,http://example.com/ontology/Museum
1534213m,http://example.com/ontology/Museum
1534288b,http://example.com/ontology/Build
1534815m,http://example.com/ontology/Museum
1534869b,http://example.com/ontology/Build
1535018h,http://example.com/ontology/Hotel
1535247m,http://example.com/ontology/Museum
1535365b,http://example.com/ontology/Build
1535845h,http://example.com/ontology/Hotel
15362942b,http://example.com/ontology/Build
1536845m,http://example.com/ontology/Museum
1537246b,http://example.com/ontology/Build
1537698b,http://example.com/ontology/Build
1537985b,http://example.com/ontology/Build
1538085b,http://example.com/ontology/Build
153816b,http://example.com/ontology/Build
153825b,http://example.com/ontology/Build
1539491m,http://example.com/ontology/Museum
1539728b,http://example.com/ontology/Build
1539949w,http://example.com/ontology/World_Heritage
1540066b,http://example.com/ontology/Build
154006b,http://example.com/ontology/Build
1540258m,http://example.com/ontology/Museum
1540281m,http://example.com/ontology/Museum
15402843m,http://example.com/ontology/Museum
1540402w,http://example.com/ontology/World_Heritage
1540600m,http://example.com/ontology/Museum
15406293m,http://example.com/ontology/Museum
1540683b,http://example.com/ontology/Build
1540792b,http://example.com/ontology/Build
15408474m,http://example.com/ontology/Museum
15410088m,http://example.com/ontology/Museum
1541023m,http://example.com/ontology/Museum
1541186b,http://example.com/ontology/Build
1541344m,http://example.com/ontology/Museum
1541549m,http://example.com/ontology/Museum
1541626b,http://example.com/ontology/Build
1541857m,http://example.com/ontology/Museum
1542156b,http://example.com/ontology/Build
154215b,http://example.com/ontology/Build
1542372w,http://example.com/ontology/World_Heritage
1542426m,http://example.com/ontology/Museum
1542550b,http://example.com/ontology/Build
1542909b,http://example.com/ontology/Build
154298b,http://example.com/ontology/Build
1543030b,http://example.com/ontology/Build
1543065b,http://example.com/ontology/Build
1543463m,http://example.com/ontology/Museum
1543579m,http://example.com/ontology/Museum
1544323w,http://example.com/ontology/World_Heritage
15446742m,http://example.com/ontology/Museum
1545193b,http://example.com/ontology/Build
1545678b,http://example.com/ontology/Build
1545709m,http://example.com/ontology/Museum
1545737b,http://example.com/ontology/Build
1545738b,http://example.com/ontology/Build
1546319m,http://example.com/ontology/Museum
1546399b,http://example.com/ontology/Build
15465087w,http://example.com/ontology/World_Heritage
1547264b,http://example.com/ontology/Build
1547444m,http://example.com/ontology/Museum
1547466b,http://example.com/ontology/Build
1547535b,http://example.com/ontology/Build
1547610b,http://example.com/ontology/Build
15477047w,http://example.com/ontology/World_Heritage
1547778b,http://example.com/ontology/Build
1547b,http://example.com/ontology/Build
1548121m,http://example.com/ontology/Museum
1548231b,http://example.com/ontology/Build
1548485b,http://example.com/ontology/Build
1548586b,http://example.com/ontology/Build
1548656m,http://example.com/ontology/Museum
1548928b,http://example.com/ontology/Build
15490321m,http://example.com/ontology/Museum
1549228b,http://example.com/ontology/Build
1549317m,http://example.com/ontology/Museum
1549839m,http://example.com/ontology/Museum
15498b,http://example.com/ontology/Build
1549939b,http://example.com/ontology/Build
1550167m,http://example.com/ontology/Museum
1550337b,http://example.com/ontology/Build
15504073m,http://example.com/ontology/Museum
1550590m,http://example.com/ontology/Museum
1550749b,http://example.com/ontology/Build
1550905b,http://example.com/ontology/Build
1551411w,http://example.com/ontology/World_Heritage
1551511w,http://example.com/ontology/World_Heritage
1551805m,http://example.com/ontology/Museum
1551866m,http://example.com/ontology/Museum
1552095m,http://example.com/ontology/Museum
155210b,http://example.com/ontology/Build
1552146b,http://example.com/ontology/Build
15522768w,http://example.com/ontology/World_Heritage
1552366b,http://example.com/ontology/Build
15526129m,http://example.com/ontology/Museum
15526224b,http://example.com/ontology/Build
1552844m,http://example.com/ontology/Museum
1552914m,http://example.com/ontology/Museum
15534359m,http://example.com/ontology/Museum
155443w,http://example.com/ontology/World_Heritage
15546605m,http://example.com/ontology/Museum
155495w,http://example.com/ontology/World_Heritage
1555459b,http://example.com/ontology/Build
1555947m,http://example.com/ontology/Museum
1556136m,http://example.com/ontology/Museum
155699w,http://example.com/ontology/World_Heritage
1557049m,http://example.com/ontology/Museum
155727w,http://example.com/ontology/World_Heritage
15576219b,http://example.com/ontology/Build
1557799b,http://example.com/ontology/Build
1558864b,http://example.com/ontology/Build
1558875m,http://example.com/ontology/Museum
1559209b,http://example.com/ontology/Build
1559225m,http://example.com/ontology/Museum
1559234m,http://example.com/ontology/Museum
1559350b,http://example.com/ontology/Build
1559411w,http://example.com/ontology/World_Heritage
1559426b,http://example.com/ontology/Build
1559661b,http://example.com/ontology/Build
156011w,http://example.com/ontology/World_Heritage
15602246w,http://example.com/ontology/World_Heritage
15604441w,http://example.com/ontology/World_Heritage
1560511m,http://example.com/ontology/Museum
156067w,http://example.com/ontology/World_Heritage
15613314w,http://example.com/ontology/World_Heritage
15613336w,http://example.com/ontology/World_Heritage
15621551m,http://example.com/ontology/Museum
15622502m,http://example.com/ontology/Museum
15623656w,http://example.com/ontology/World_Heritage
15623665w,http://example.com/ontology/World_Heritage
1562676b,http://example.com/ontology/Build
15627196m,http://example.com/ontology/Museum
15627617m,http://example.com/ontology/Museum
15627675m,http://example.com/ontology/Museum
156292w,http://example.com/ontology/World_Heritage
15630778m,http://example.com/ontology/Museum
156308w,http://example.com/ontology/World_Heritage
15631840m,http://example.com/ontology/Museum
15632061m,http://example.com/ontology/Museum
1563304b,http://example.com/ontology/Build
15633625m,http://example.com/ontology/Museum
1563364b,http://example.com/ontology/Build
1563439b,http://example.com/ontology/Build
15638862m,http://example.com/ontology/Museum
15638870m,http://example.com/ontology/Museum
15640601h,http://example.com/ontology/Hotel
15643755m,http://example.com/ontology/Museum
15645583m,http://example.com/ontology/Museum
15648828m,http://example.com/ontology/Museum
1564888b,http://example.com/ontology/Build
15649531m,http://example.com/ontology/Museum
1564994b,http://example.com/ontology/Build
15650989m,http://example.com/ontology/Museum
15651003m,http://example.com/ontology/Museum
1566001m,http://example.com/ontology/Museum
15661566w,http://example.com/ontology/World_Heritage
1566363b,http://example.com/ontology/Build
1566920m,http://example.com/ontology/Museum
15673084m,http://example.com/ontology/Museum
1567326m,http://example.com/ontology/Museum
1567798b,http://example.com/ontology/Build
1567953m,http://example.com/ontology/Museum
1568028b,http://example.com/ontology/Build
1568259m,http://example.com/ontology/Museum
1568469b,http://example.com/ontology/Build
1568726b,http://example.com/ontology/Build
1568821m,http://example.com/ontology/Museum
15689003b,http://example.com/ontology/Build
15689744b,http://example.com/ontology/Build
1569133m,http://example.com/ontology/Museum
15695247m,http://example.com/ontology/Museum
15695254m,http://example.com/ontology/Museum
15695262m,http://example.com/ontology/Museum
15695284m,http://example.com/ontology/Museum
1569539b,http://example.com/ontology/Build
157003b,http://example.com/ontology/Build
1570294m,http://example.com/ontology/Museum
15703374m,http://example.com/ontology/Museum
1570481b,http://example.com/ontology/Build
1570675m,http://example.com/ontology/Museum
1570866b,http://example.com/ontology/Build
15709545b,http://example.com/ontology/Build
15709552b,http://example.com/ontology/Build
15709554b,http://example.com/ontology/Build
15709903m,http://example.com/ontology/Museum
1571142m,http://example.com/ontology/Museum
1571184m,http://example.com/ontology/Museum
15712565m,http://example.com/ontology/Museum
15713748b,http://example.com/ontology/Build
15713769m,http://example.com/ontology/Museum
15714017m,http://example.com/ontology/Museum
1571474b,http://example.com/ontology/Build
15715949m,http://example.com/ontology/Museum
1571637b,http://example.com/ontology/Build
1571828m,http://example.com/ontology/Museum
15718649m,http://example.com/ontology/Museum
1571914m,http://example.com/ontology/Museum
15720540b,http://example.com/ontology/Build
157229b,http://example.com/ontology/Build
15723477b,http://example.com/ontology/Build
15724463m,http://example.com/ontology/Museum
15725130w,http://example.com/ontology/World_Heritage
1572598m,http://example.com/ontology/Museum
15726137w,http://example.com/ontology/World_Heritage
15726282w,http://example.com/ontology/World_Heritage
15726304w,http://example.com/ontology/World_Heritage
15726321w,http://example.com/ontology/World_Heritage
15726428w,http://example.com/ontology/World_Heritage
15726441w,http://example.com/ontology/World_Heritage
15727363w,http://example.com/ontology/World_Heritage
15727412w,http://example.com/ontology/World_Heritage
15727490w,http://example.com/ontology/World_Heritage
15727804m,http://example.com/ontology/Museum
15728097m,http://example.com/ontology/Museum
15728389w,http://example.com/ontology/World_Heritage
15728409w,http://example.com/ontology/World_Heritage
15728421w,http://example.com/ontology/World_Heritage
15731326b,http://example.com/ontology/Build
15731453m,http://example.com/ontology/Museum
15732051m,http://example.com/ontology/Museum
1573230m,http://example.com/ontology/Museum
15732525w,http://example.com/ontology/World_Heritage
1573266b,http://example.com/ontology/Build
15734293m,http://example.com/ontology/Museum
15735268m,http://example.com/ontology/Museum
15735772m,http://example.com/ontology/Museum
1573755m,http://example.com/ontology/Museum
1574257b,http://example.com/ontology/Build
1574587b,http://example.com/ontology/Build
1574998b,http://example.com/ontology/Build
1575234m,http://example.com/ontology/Museum
1575385m,http://example.com/ontology/Museum
157543w,http://example.com/ontology/World_Heritage
1575467b,http://example.com/ontology/Build
157550b,http://example.com/ontology/Build
157550w,http://example.com/ontology/World_Heritage
1575530m,http://example.com/ontology/Museum
1575531b,http://example.com/ontology/Build
1575868b,http://example.com/ontology/Build
157603w,http://example.com/ontology/World_Heritage
1576239b,http://example.com/ontology/Build
1576734m,http://example.com/ontology/Museum
15767978m,http://example.com/ontology/Museum
1576928b,http://example.com/ontology/Build
1576940m,http://example.com/ontology/Museum
1577019b,http://example.com/ontology/Build
1577033b,http://example.com/ontology/Build
1577652b,http://example.com/ontology/Build
1577723m,http://example.com/ontology/Museum
1577860b,http://example.com/ontology/Build
1578078b,http://example.com/ontology/Build
1578103b,http://example.com/ontology/Build
15782755m,http://example.com/ontology/Museum
15783671m,http://example.com/ontology/Museum
15784103m,http://example.com/ontology/Museum
15784345m,http://example.com/ontology/Museum
15787829b,http://example.com/ontology/Build
15788327w,http://example.com/ontology/World_Heritage
15788371m,http://example.com/ontology/Museum
15790347m,http://example.com/ontology/Museum
15790686b,http://example.com/ontology/Build
15791141b,http://example.com/ontology/Build
1579344b,http://example.com/ontology/Build
1579670b,http://example.com/ontology/Build
1579923m,http://example.com/ontology/Museum
1580067h,http://example.com/ontology/Hotel
1580293w,http://example.com/ontology/World_Heritage
15805607m,http://example.com/ontology/Museum
1580915w,http://example.com/ontology/World_Heritage
1580984b,http://example.com/ontology/Build
15810158m,http://example.com/ontology/Museum
1581058b,http://example.com/ontology/Build
15811552m,http://example.com/ontology/Museum
1581356b,http://example.com/ontology/Build
15813904w,http://example.com/ontology/World_Heritage
15813909w,http://example.com/ontology/World_Heritage
1581390b,http://example.com/ontology/Build
15816842b,http://example.com/ontology/Build
15818180m,http://example.com/ontology/Museum
15818188m,http://example.com/ontology/Museum
15818192m,http://example.com/ontology/Museum
15818193m,http://example.com/ontology/Museum
15818197m,http://example.com/ontology/Museum
15818198m,http://example.com/ontology/Museum
15818207m,http://example.com/ontology/Museum
15818366m,http://example.com/ontology/Museum
15818370m,http://example.com/ontology/Museum
15818372m,http://example.com/ontology/Museum
15818376m,http://example.com/ontology/Museum
15818378b,http://example.com/ontology/Build
15818378m,http://example.com/ontology/Museum
15818382m,http://example.com/ontology/Museum
15818383m,http://example.com/ontology/Museum
15818388m,http://example.com/ontology/Museum
15818398m,http://example.com/ontology/Museum
15818400m,http://example.com/ontology/Museum
1581882b,http://example.com/ontology/Build
15819677w,http://example.com/ontology/World_Heritage
15822252w,http://example.com/ontology/World_Heritage
15823519m,http://example.com/ontology/Museum
15823902m,http://example.com/ontology/Museum
15824567m,http://example.com/ontology/Museum
15824602w,http://example.com/ontology/World_Heritage
15824604m,http://example.com/ontology/Museum
1582462m,http://example.com/ontology/Museum
15824945m,http://example.com/ontology/Museum
1582567m,http://example.com/ontology/Museum
15830656w,http://example.com/ontology/World_Heritage
15831671w,http://example.com/ontology/World_Heritage
158324w,http://example.com/ontology/World_Heritage
15835871m,http://example.com/ontology/Museum
15835873m,http://example.com/ontology/Museum
15835874m,http://example.com/ontology/Museum
15835876m,http://example.com/ontology/Museum
15835880m,http://example.com/ontology/Museum
1583632b,http://example.com/ontology/Build
15839097w,http://example.com/ontology/World_Heritage
15839120w,http://example.com/ontology/World_Heritage
1584223m,http://example.com/ontology/Museum
15843437m,http://example.com/ontology/Museum
15843677m,http://example.com/ontology/Museum
15845273m,http://example.com/ontology/Museum
15846284m,http://example.com/ontology/Museum
1585008b,http://example.com/ontology/Build
1585008h,http://example.com/ontology/Hotel
15850425m,http://example.com/ontology/Museum
15850587b,http://example.com/ontology/Build
15850614m,http://example.com/ontology/Museum
15851295m,http://example.com/ontology/Museum
15851707b,http://example.com/ontology/Build
1585258w,http://example.com/ontology/World_Heritage
1585261b,http://example.com/ontology/Build
15853185m,http://example.com/ontology/Museum
1585435b,http://example.com/ontology/Build
1585440b,http://example.com/ontology/Build
15854950m,http://example.com/ontology/Museum
15856263m,http://example.com/ontology/Museum
1586468m,http://example.com/ontology/Museum
1586546b,http://example.com/ontology/Build
1586672b,http://example.com/ontology/Build
15867361m,http://example.com/ontology/Museum
1586925m,http://example.com/ontology/Museum
1587142m,http://example.com/ontology/Museum
15873804m,http://example.com/ontology/Museum
15874141m,http://example.com/ontology/Museum
1587628m,http://example.com/ontology/Museum
15876366m,http://example.com/ontology/Museum
15876504m,http://example.com/ontology/Museum
15877297b,http://example.com/ontology/Build
1587883m,http://example.com/ontology/Museum
15879541m,http://example.com/ontology/Museum
15879552m,http://example.com/ontology/Museum
15879656m,http://example.com/ontology/Museum
15879702m,http://example.com/ontology/Museum
15882926m,http://example.com/ontology/Museum
1588383m,http://example.com/ontology/Museum
1588443w,http://example.com/ontology/World_Heritage
1589509w,http://example.com/ontology/World_Heritage
1589573b,http://example.com/ontology/Build
1589718b,http://example.com/ontology/Build
15898585m,http://example.com/ontology/Museum
1589955m,http://example.com/ontology/Museum
1589963b,http://example.com/ontology/Build
1590066m,http://example.com/ontology/Museum
15902276m,http://example.com/ontology/Museum
1590279m,http://example.com/ontology/Museum
1590306m,http://example.com/ontology/Museum
1590355m,http://example.com/ontology/Museum
15904027m,http://example.com/ontology/Museum
15904183w,http://example.com/ontology/World_Heritage
1590419m,http://example.com/ontology/Museum
1590486m,http://example.com/ontology/Museum
1590503m,http://example.com/ontology/Museum
15907201b,http://example.com/ontology/Build
15907567m,http://example.com/ontology/Museum
15907889m,http://example.com/ontology/Museum
1590812m,http://example.com/ontology/Museum
1590821b,http://example.com/ontology/Build
15908337b,http://example.com/ontology/Build
1590863m,http://example.com/ontology/Museum
1590890m,http://example.com/ontology/Museum
1590899w,http://example.com/ontology/World_Heritage
15909000b,http://example.com/ontology/Build
1590900b,http://example.com/ontology/Build
15909420m,http://example.com/ontology/Museum
15909476m,http://example.com/ontology/Museum
15909554m,http://example.com/ontology/Museum
15909614m,http://example.com/ontology/Museum
15909717m,http://example.com/ontology/Museum
1591028m,http://example.com/ontology/Museum
15910497b,http://example.com/ontology/Build
15910533m,http://example.com/ontology/Museum
15910798m,http://example.com/ontology/Museum
15911470m,http://example.com/ontology/Museum
15911839m,http://example.com/ontology/Museum
15912339m,http://example.com/ontology/Museum
1591266b,http://example.com/ontology/Build
15913060m,http://example.com/ontology/Museum
15913107m,http://example.com/ontology/Museum
15913647m,http://example.com/ontology/Museum
15914034m,http://example.com/ontology/Museum
15914051m,http://example.com/ontology/Museum
15914215m,http://example.com/ontology/Museum
15914752m,http://example.com/ontology/Museum
15914884b,http://example.com/ontology/Build
15914955m,http://example.com/ontology/Museum
15915032m,http://example.com/ontology/Museum
15916082m,http://example.com/ontology/Museum
15916280m,http://example.com/ontology/Museum
15916405w,http://example.com/ontology/World_Heritage
15916904m,http://example.com/ontology/Museum
15916942m,http://example.com/ontology/Museum
1591860m,http://example.com/ontology/Museum
15918892m,http://example.com/ontology/Museum
15919769m,http://example.com/ontology/Museum
15920108m,http://example.com/ontology/Museum
15920391m,http://example.com/ontology/Museum
15920592b,http://example.com/ontology/Build
15920769m,http://example.com/ontology/Museum
15921471m,http://example.com/ontology/Museum
15921891m,http://example.com/ontology/Museum
15922463m,http://example.com/ontology/Museum
15922786b,http://example.com/ontology/Build
1592349m,http://example.com/ontology/Museum
15923583b,http://example.com/ontology/Build
15923583h,http://example.com/ontology/Hotel
15924082m,http://example.com/ontology/Museum
15924669w,http://example.com/ontology/World_Heritage
15924695w,http://example.com/ontology/World_Heritage
15924897w,http://example.com/ontology/World_Heritage
15924976m,http://example.com/ontology/Museum
15925208m,http://example.com/ontology/Museum
15925720m,http://example.com/ontology/Museum
15925834m,http://example.com/ontology/Museum
1592614b,http://example.com/ontology/Build
1592679m,http://example.com/ontology/Museum
15927047b,http://example.com/ontology/Build
15927057m,http://example.com/ontology/Museum
15927908m,http://example.com/ontology/Museum
15928303m,http://example.com/ontology/Museum
15928524m,http://example.com/ontology/Museum
15928838m,http://example.com/ontology/Museum
15929270m,http://example.com/ontology/Museum
15929487m,http://example.com/ontology/Museum
15929668m,http://example.com/ontology/Museum
15930133m,http://example.com/ontology/Museum
15930746m,http://example.com/ontology/Museum
15931086m,http://example.com/ontology/Museum
15931190m,http://example.com/ontology/Museum
15931853m,http://example.com/ontology/Museum
15933268m,http://example.com/ontology/Museum
15933292m,http://example.com/ontology/Museum
15933481m,http://example.com/ontology/Museum
15933552w,http://example.com/ontology/World_Heritage
15933695m,http://example.com/ontology/Museum
15934559m,http://example.com/ontology/Museum
15935528m,http://example.com/ontology/Museum
15935866w,http://example.com/ontology/World_Heritage
15936046m,http://example.com/ontology/Museum
1593703b,http://example.com/ontology/Build
15937670m,http://example.com/ontology/Museum
15939592m,http://example.com/ontology/Museum
15940575m,http://example.com/ontology/Museum
15941384m,http://example.com/ontology/Museum
15941651m,http://example.com/ontology/Museum
15941787m,http://example.com/ontology/Museum
15941986b,http://example.com/ontology/Build
15942415m,http://example.com/ontology/Museum
15942889m,http://example.com/ontology/Museum
15943473m,http://example.com/ontology/Museum
15945158b,http://example.com/ontology/Build
1594935b,http://example.com/ontology/Build
1594949b,http://example.com/ontology/Build
1594984b,http://example.com/ontology/Build
15950353b,http://example.com/ontology/Build
15950356b,http://example.com/ontology/Build
