s,name,cname
http://example.com/id/5849431w,Daisen Kofun,Japan
http://example.com/id/58889640w,Onga River Pumping Station,Japan
http://example.com/id/611345w,Sacred Sites and Pilgrimage Routes in the Kii Mountain Range,Japan
http://example.com/id/66087931w,Ogimachi Village,Japan
http://example.com/id/66087932w,Ogimachi Village 2,Japan
http://example.com/id/66087933w,Ainokura Village,Japan
http://example.com/id/66087934w,Suganuma Village,Japan
http://example.com/id/66088085w,Kasuga-Taisha and Kasugayama Primeval Forest,Japan
http://example.com/id/66089098w,Ogasawara Islands marine area (1),Japan
http://example.com/id/66089147w,Ogasawara Islands marine area (2),Japan
http://example.com/id/66089879w,former house of the Togawa Family,Japan
http://example.com/id/66089882w,house of the Osano Family,Japan
http://example.com/id/66089896w,Deguchi-ike Pond,Japan
http://example.com/id/66089898w,Okama-ike Pond,Japan
http://example.com/id/66089900w,Sokonashi-ike Pond,Japan
http://example.com/id/66089902w,Chōshi-ike Pond,Japan
http://example.com/id/66089904w,Waku-ike Pond,Japan
http://example.com/id/66089906w,Nigori-ike Pond,Japan
http://example.com/id/66089908w,Kagami-ike Pond,Japan
http://example.com/id/66089910w,Shōbu-ike Pond,Japan
http://example.com/id/66089912w,Funatsu Lava Tree Molds,Japan
http://example.com/id/66089914w,Yoshida Lava Tree Molds,Japan
http://example.com/id/66092099w,Arafune Cold Storage,Japan
http://example.com/id/66092176w,Mitsubishi No.3 Dry Dock,Japan
http://example.com/id/66092177w,Mitsubishi Senshokaku Guest House,Japan
http://example.com/id/66092178w,Mitsubishi Giant Cantilever Crane,Japan
http://example.com/id/66092179w,Miike Coal Mine and Miike Port,Japan
http://example.com/id/66108561w,Kasuga Village and Sacred Places in Hirado (Kasuga Village and Mt. Yasumandake),Japan
http://example.com/id/66111203w,Koyajima,Japan
http://example.com/id/66111205w,Mikadobashira,Japan
http://example.com/id/66111209w,Tenguiwa,Japan
http://example.com/id/66111211w,Okitsu-gū,Japan
http://example.com/id/66111213w,Nakatsu-gū,Japan
http://example.com/id/66111215w,Hetsu-gū,Japan
http://example.com/id/66124353w,Gen'emon'yama Kofun,Japan
http://example.com/id/66124356w,Tatsusayama Kofun,Japan
http://example.com/id/66124358w,Komoyamazuka Kofun,Japan
http://example.com/id/66124362w,Hatazuka Kofun,Japan
http://example.com/id/66124363w,Zenizuka Kofun,Japan
http://example.com/id/66124365w,Terayama-minamiyama Kofun,Japan
http://example.com/id/66124366w,Shichikannon Kofun,Japan
http://example.com/id/66124367w,Zen'emon'yama Kofun,Japan
http://example.com/id/66124371w,Hachizuka Kofun,Japan
http://example.com/id/66124373w,Suketayama Kofun,Japan
http://example.com/id/66124374w,Nakayamazuka Kofun,Japan
http://example.com/id/66124375w,Yashimazuka Kofun,Japan
http://example.com/id/66124378w,"Ojin-tenno-ryo Kofun, Konda-maruyama Kofun and Futatsuzuka Kofun",Japan
http://example.com/id/66124380w,Higashiumazuka Kofun,Japan
http://example.com/id/66124381w,Kurizuka Kofun,Japan
http://example.com/id/66124382w,Higashiyama Kofun,Japan
http://example.com/id/66124383w,Nishiumazuka Kofun,Japan
http://example.com/id/66124384w,Jōganjiyama Kofun,Japan
http://example.com/id/66124385w,Aoyama Kofun,Japan
http://example.com/id/7077228w,Ōdai Yamamoto I Site,Japan
http://example.com/id/734915w,Kosuge Slip Dock,Japan
http://example.com/id/7751872w,"Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining",Japan
http://example.com/id/7769551w,The Tomioka Silk Mill and Related Industrial Heritage,Japan
http://example.com/id/7818931w,Tomioka Silk Mill,Japan
http://example.com/id/874027w,Historic Monuments of Ancient Kyoto,Japan
http://example.com/id/877626w,Historic Villages of Shirakawa-gō and Gokayama,Japan
http://example.com/id/911970w,Sannai-Maruyama Site,Japan
http://example.com/id/93643w,Hidden Christian Sites in the Nagasaki Region,Japan
http://www.wikidata.org/entity/Q1013209,Nakagusuku Castle,Japan
http://www.wikidata.org/entity/Q1036938,Mount Yoshino,Japan
http://www.wikidata.org/entity/Q1046403,Tō-ji,Japan
http://www.wikidata.org/entity/Q1064830,Hagi Castle,Japan
http://www.wikidata.org/entity/Q1070863,Kōfuku-ji,Japan
http://www.wikidata.org/entity/Q1146038,Nishi Hongan-ji,Japan
http://www.wikidata.org/entity/Q11489085,Goshono Site,Japan
http://www.wikidata.org/entity/Q11514205,Korekawa Site,Japan
http://www.wikidata.org/entity/Q1157535,Daigo-ji,Japan
http://www.wikidata.org/entity/Q1186324,Tamaudun,Japan
http://www.wikidata.org/entity/Q1202871,Ninna-ji,Japan
http://www.wikidata.org/entity/Q1203429,Kongōbu-ji,Japan
http://www.wikidata.org/entity/Q1203756,Lake Yamanaka,Japan
http://www.wikidata.org/entity/Q1350985,Tokunoshima,Japan
http://www.wikidata.org/entity/Q1351209,Hokki-ji,Japan
http://www.wikidata.org/entity/Q1365882,Nachi Falls,Japan
http://www.wikidata.org/entity/Q1476235,Seiganto-ji,Japan
http://www.wikidata.org/entity/Q1516753,Saihō-ji,Japan
http://www.wikidata.org/entity/Q174139,Iwami Ginzan Silver Mine,Japan
http://www.wikidata.org/entity/Q1741668,Kimpusen-ji,Japan
http://www.wikidata.org/entity/Q1759226,Tenryū-ji,Japan
http://www.wikidata.org/entity/Q188754,Himeji Castle,Japan
http://www.wikidata.org/entity/Q191763,Itsukushima Shrine,Japan
http://www.wikidata.org/entity/Q20042067,Nirayama Reverberatory Furnaces,Japan
http://www.wikidata.org/entity/Q211585,Heijō Palace,Japan
http://www.wikidata.org/entity/Q221716,Kiyomizu-dera,Japan
http://www.wikidata.org/entity/Q231140,Hiroshima Peace Memorial,Japan
http://www.wikidata.org/entity/Q2338956,Zakimi Castle,Japan
http://www.wikidata.org/entity/Q242176,Yakushima,Japan
http://www.wikidata.org/entity/Q2471589,Katsuren Castle,Japan
http://www.wikidata.org/entity/Q2498312,Hara Castle,Japan
http://www.wikidata.org/entity/Q25114558,Mukojima,Japan
http://www.wikidata.org/entity/Q25114617,Nishijima,Japan
http://www.wikidata.org/entity/Q257473,Ginkaku-ji,Japan
http://www.wikidata.org/entity/Q2585020,Fudarakusan-ji,Japan
http://www.wikidata.org/entity/Q26448358,Hirajima,Japan
http://www.wikidata.org/entity/Q2660144,Chūson-ji,Japan
http://www.wikidata.org/entity/Q270983,Kinkaku-ji,Japan
http://www.wikidata.org/entity/Q285468,Hashima Island,Japan
http://www.wikidata.org/entity/Q2943310,Yawata Steel Works,Japan
http://www.wikidata.org/entity/Q3077344,Ōminesan-ji,Japan
http://www.wikidata.org/entity/Q3080218,Kanjizaiō-in,Japan
http://www.wikidata.org/entity/Q3179279,Jison-in,Japan
http://www.wikidata.org/entity/Q3197197,Kinpu Shrine,Japan
http://www.wikidata.org/entity/Q3342246,Niukanshōfu Shrine,Japan
http://www.wikidata.org/entity/Q3418038,Rakan-ji,Japan
http://www.wikidata.org/entity/Q3529714,Yoshino Mikumari Shrine,Japan
http://www.wikidata.org/entity/Q3572667,Yoshimizu Shrine,Japan
http://www.wikidata.org/entity/Q38411,Shiraito Falls,Japan
http://www.wikidata.org/entity/Q39231,Mount Fuji,Japan
http://www.wikidata.org/entity/Q430626,Ōura Church,Japan
http://www.wikidata.org/entity/Q48815268,Tagoyano Shell Mound,Japan
http://www.wikidata.org/entity/Q501638,Shirakami-Sanchi,Japan
http://www.wikidata.org/entity/Q508866,Nakijin Castle,Japan
http://www.wikidata.org/entity/Q577372,Lake Kawaguchi,Japan
http://www.wikidata.org/entity/Q583589,Ujigami Shrine,Japan
http://www.wikidata.org/entity/Q587371,Ryōan-ji,Japan
http://www.wikidata.org/entity/Q61094,Byōdō-in,Japan
http://www.wikidata.org/entity/Q63465,Glover Garden,Japan
http://www.wikidata.org/entity/Q653180,Fujisan Hongū Sengen Taisha,Japan
http://www.wikidata.org/entity/Q697278,Amami Ōshima,Japan
http://www.wikidata.org/entity/Q700448,Kamigamo Shrine,Japan
http://www.wikidata.org/entity/Q701620,Shimogamo Shrine,Japan
http://www.wikidata.org/entity/Q705035,Kumano Hongū Taisha,Japan
http://www.wikidata.org/entity/Q705154,Niutsuhime Shrine,Japan
http://www.wikidata.org/entity/Q7082047,Okinoshima,Japan
http://www.wikidata.org/entity/Q710359,Kumano Nachi Taisha,Japan
http://www.wikidata.org/entity/Q8048278,Yanbaru,Japan
http://www.wikidata.org/entity/Q869275,Miho no Matsubara,Japan
http://www.wikidata.org/entity/Q907052,Shuri Castle,Japan
http://www.wikidata.org/entity/Q917195,Enryaku-ji,Japan
http://www.wikidata.org/entity/Q945913,Yakushi-ji,Japan
http://www.wikidata.org/entity/Q973175,Tōshōdai-ji,Japan
http://www.wikidata.org/entity/Q975227,Mōtsū-ji,Japan
http://www.wikidata.org/entity/Q980697,South Iwo Jima,Japan
http://www.wikidata.org/entity/Q986750,Kōzan-ji,Japan
