s,name
http://example.com/id/5903511h,"Hotel de las Letras, Madrid"
http://example.com/id/5907540h,Aminabad Caravanserai
http://example.com/id/5908224h,Shah Abbasi Caravanserai of Bisotun
http://example.com/id/5912133h,"Hagia Sofia Mansions Istanbul, Curio Collection by Hilton"
http://example.com/id/59131992h,DoubleTree by Hilton Hotel Minsk
http://example.com/id/59138963h,Hilton Garden Inn Moscow New Riga
http://example.com/id/5918301h,Banitaba House
http://example.com/id/5920727h,Manuchehri House (Kashan)
http://example.com/id/59209270h,Hilton Istanbul Maslak
http://example.com/id/59420694h,Clayton Hotel Sligo
http://example.com/id/59491160h,Clayton Hotel Cork City
http://example.com/id/59491401h,Clayton Whites Hotel
http://example.com/id/59492165h,Hilton Hua Hin Resort & Spa
http://example.com/id/59492195h,Clayton Hotel Silver Springs
http://example.com/id/59492250h,Clayton Hotel Galway
http://example.com/id/59492478h,Clayton hotel Leopardstown
http://example.com/id/59493677h,Clayton Hotel Liffey Valley
http://example.com/id/59519828h,house at V jirchářích 13
http://example.com/id/5963275h,Ehsan House (Kashan)
http://example.com/id/59872505h,"George Hotel, Sydney"
http://example.com/id/59872532h,Trickett's Hotel
http://example.com/id/60055194h,"Wales House, Sydney"
http://example.com/id/60389409h,Ancienne église Saint-Nicolas
http://example.com/id/6044861h,"InterContinental Chicago Magnificent Mile, an IHG Hotel"
http://example.com/id/60452089h,Hilton Cape Town City Centre
http://example.com/id/6058109h,Antiguo Hotel Miramar
http://example.com/id/60641676h,"Grand Tirolia Hotel Kitzbuhel, Curio Collection by Hilton"
http://example.com/id/60642328h,Canopy by Hilton Zagreb - City Centre
http://example.com/id/60732352h,Hilton Garden Inn Dubai Al Jadaf Culture Village
http://example.com/id/60746742h,The Durant
http://example.com/id/60847568h,King's Casino Rozvadov
http://example.com/id/60912347h,Hampton by Hilton Freiburg
http://example.com/id/61090457h,Transcorp Hilton Abuja
http://example.com/id/61100884h,DoubleTree by Hilton Hotel London - West End
http://example.com/id/61114082h,"La Bagnaia Golf & Spa Resort Siena, Curio Collection by Hilton"
http://example.com/id/61165878h,"Hilton at St George's Park, Burton Upon Trent"
http://example.com/id/61357012h,Semnani House
http://example.com/id/61465403h,DoubleTree by Hilton Hotel Tyumen
http://example.com/id/61567322h,Hilton Newcastle Gateshead
http://example.com/id/61573625h,Hilton Surfers Paradise Hotel & Residences
http://example.com/id/616726h,Hooters Casino Hotel
http://example.com/id/61717587h,Hilton London Gatwick Airport
http://example.com/id/6172690h,Jeddah Hilton Hotel
http://example.com/id/61728255h,the Gibson Hotel
http://example.com/id/61868406h,DoubleTree by Hilton Hotel Woking
http://example.com/id/61885625h,Hilton Marsa Alam Nubian Resort
http://example.com/id/61888685h,Hilton Fiji Beach Resort and Spa
http://example.com/id/61897167h,Conrad Bangkok
http://example.com/id/62068054h,Conrad Cairo
http://example.com/id/62479268h,Hampton by Hilton Munich City West
http://example.com/id/63025895h,Hilton Dublin
http://example.com/id/63164854h,Hilton Garden Inn Luton North
http://example.com/id/63190257h,Hilton Brisbane
http://example.com/id/63296024h,Hilton Garden Inn Kuala Lumpur Jalan Tuanku Abdul Rahman South
http://example.com/id/63435869h,Fort Worth Club Building
http://example.com/id/6353197h,Han-Lai New World Center
