Anıtkabir,http://www.wikidata.org/entity/615404,
Lumen Field,http://www.wikidata.org/entity/612736,
Bundesautobahn 113,http://www.wikidata.org/entity/17019,
Maskowskaya line,http://www.wikidata.org/entity/28604,
Auditorio de Tenerife,http://www.wikidata.org/entity/28964,
One Shell Square,http://www.wikidata.org/entity/28868,
Bundesautobahn 261,http://www.wikidata.org/entity/17038,
Bundesautobahn 542,http://www.wikidata.org/entity/17058,
Bundesautobahn 540,http://www.wikidata.org/entity/17057,
Bundesautobahn 562,http://www.wikidata.org/entity/17065,
Christuskirche,http://www.wikidata.org/entity/319281,
Marienberg Fortress,http://www.wikidata.org/entity/328352,
Rudi-Sedlmayer-Halle,http://www.wikidata.org/entity/328464,
Porsche Museum,http://www.wikidata.org/entity/328623,
Ludwigskirche,http://www.wikidata.org/entity/250951,
De Admirant,http://www.wikidata.org/entity/252682,
Düsseldorf Central Station,http://www.wikidata.org/entity/255951,
Semmering railway,http://www.wikidata.org/entity/259313,
Sigmundstor,http://www.wikidata.org/entity/255644,
Dudelange Radio Tower,http://www.wikidata.org/entity/250541,
Guavio Reservoir,http://www.wikidata.org/entity/251301,
Bundesautobahn 623,http://www.wikidata.org/entity/17073,
Bundesautobahn 671,http://www.wikidata.org/entity/17083,
Bundesautobahn 659,http://www.wikidata.org/entity/17081,
Darwin International Airport,http://www.wikidata.org/entity/17609,
St. Martin's Church,http://www.wikidata.org/entity/560855,
Superior Dome,http://www.wikidata.org/entity/560209,
Alt-Tempelhof metro station,http://www.wikidata.org/entity/559212,
Teltow Canal,http://www.wikidata.org/entity/562206,
Ingolstadt Hauptbahnhof,http://www.wikidata.org/entity/564788,
Vladivostok railway station building,http://www.wikidata.org/entity/567308,
Bielefeld Central Station,http://www.wikidata.org/entity/564750,
Torre Espacial,http://www.wikidata.org/entity/385090,
Stade Raymond Kopa,http://www.wikidata.org/entity/387213,
Slettnes Lighthouse,http://www.wikidata.org/entity/385142,
Cité de Carcassonne,http://www.wikidata.org/entity/389269,
Gardiner Dam,http://www.wikidata.org/entity/398981,
Ocean Heights,http://www.wikidata.org/entity/134124,
Essen City Hall,http://www.wikidata.org/entity/135672,
Ongryu Bridge,http://www.wikidata.org/entity/137501,
Conciergerie,http://www.wikidata.org/entity/138101,
311 South Wacker Drive,http://www.wikidata.org/entity/224563,
Vasco da Gama Bridge,http://www.wikidata.org/entity/233737,
U1,http://www.wikidata.org/entity/248623,
55 Water Street,http://www.wikidata.org/entity/244114,
Pearl River Tower,http://www.wikidata.org/entity/249319,
Freiburg Minster,http://www.wikidata.org/entity/250212,
Floreffe Abbey,http://www.wikidata.org/entity/333912,
Tongerlo Abbey,http://www.wikidata.org/entity/334329,
Montmajour Abbey,http://www.wikidata.org/entity/334060,
Estádio Nacional de Brasília,http://www.wikidata.org/entity/336088,
Hungarian Parliament Building,http://www.wikidata.org/entity/11819,
St. Peter's Basilica,http://www.wikidata.org/entity/12512,
40 Bank Street,http://www.wikidata.org/entity/138755,
25 Bank Street,http://www.wikidata.org/entity/138752,
Köln Messe/Deutz station,http://www.wikidata.org/entity/151146,
Tobin Bridge,http://www.wikidata.org/entity/151947,
Ted Williams Tunnel,http://www.wikidata.org/entity/151975,
Green Line,http://www.wikidata.org/entity/152061,
Rhine-Main-Danube Canal,http://www.wikidata.org/entity/153085,
Stuttgart Rack Railway,http://www.wikidata.org/entity/143861,
Dresden Suspension Railway,http://www.wikidata.org/entity/263040,
Dessau Central Station,http://www.wikidata.org/entity/266559,
"Basilica of St. Ursula, Cologne",http://www.wikidata.org/entity/266866,
École Militaire,http://www.wikidata.org/entity/273480,
Cannon Street Railway Bridge,http://www.wikidata.org/entity/278314,
Santa Justa Lift,http://www.wikidata.org/entity/168001,
Canton Tower,http://www.wikidata.org/entity/168400,
Nationwide Arena,http://www.wikidata.org/entity/166503,
Gardens by the Bay,http://www.wikidata.org/entity/630135,
arc de triomphe du Carrousel,http://www.wikidata.org/entity/631104,
Workers Stadium,http://www.wikidata.org/entity/627250,
Vero Centre,http://www.wikidata.org/entity/456302,
Eldena Abbey,http://www.wikidata.org/entity/455794,
Nydeggbrücke,http://www.wikidata.org/entity/458115,
Yellow Crane Tower,http://www.wikidata.org/entity/462372,
Piazza Navona,http://www.wikidata.org/entity/463400,
Beijingnan railway station,http://www.wikidata.org/entity/163962,
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/163255,
A57 autoroute,http://www.wikidata.org/entity/585851,
LGV Sud-Est,http://www.wikidata.org/entity/585219,
Laon Cathedral,http://www.wikidata.org/entity/585947,
