Bourges Cathedral,http://www.wikidata.org/entity/207985,
Roskilde Cathedral,http://www.wikidata.org/entity/209705,
Kandy,http://www.wikidata.org/entity/203197,
Australian Convict Sites,http://www.wikidata.org/entity/391496,
City of Vicenza and the Palladian Villas of the Veneto,http://www.wikidata.org/entity/370956,
Mehmed Paša Sokolović Bridge,http://www.wikidata.org/entity/210055,
Merv,http://www.wikidata.org/entity/193325,
Nesebar,http://www.wikidata.org/entity/193241,
Tournai Cathedral,http://www.wikidata.org/entity/391229,
Nahanni National Park Reserve,http://www.wikidata.org/entity/391391,
Aït Benhaddou,http://www.wikidata.org/entity/309436,
Margravial Opera House,http://www.wikidata.org/entity/278908,
Béguinages in Flanders,http://www.wikidata.org/entity/265453,
Val d'Orcia,http://www.wikidata.org/entity/217449,
Liberty Island,http://www.wikidata.org/entity/319821,
iSimangaliso Wetland Park,http://www.wikidata.org/entity/310719,
Madara Rider,http://www.wikidata.org/entity/319296,
Wuyi Mountains,http://www.wikidata.org/entity/207692,
Brimstone Hill Fortress National Park,http://www.wikidata.org/entity/200521,
Shibam,http://www.wikidata.org/entity/192518,
Mount Nemrut,http://www.wikidata.org/entity/207917,
Hawaiʻi Volcanoes National Park,http://www.wikidata.org/entity/205952,
Wadi Al-Hitan,http://www.wikidata.org/entity/501833,
Škocjan Caves,http://www.wikidata.org/entity/500376,
Sian Ka'an,http://www.wikidata.org/entity/559789,
Medici Villas and Gardens in Tuscany,http://www.wikidata.org/entity/574879,
Sigiriya,http://www.wikidata.org/entity/272153,
Su Nuraxi di Barumini,http://www.wikidata.org/entity/253241,
Palace of Fontainebleau,http://www.wikidata.org/entity/201428,
Capital Cities and Tombs of the Ancient Koguryo Kingdom,http://www.wikidata.org/entity/134873,
Abbey of Fontenay,http://www.wikidata.org/entity/464918,
Beni Hammad Fort,http://www.wikidata.org/entity/500367,
Saloum Delta,http://www.wikidata.org/entity/559363,
Mesa Verde National Park,http://www.wikidata.org/entity/237128,
Sammallahdenmäki,http://www.wikidata.org/entity/239748,
Mammoth Cave National Park,http://www.wikidata.org/entity/242681,
Omo River,http://www.wikidata.org/entity/273456,
Olympic National Park,http://www.wikidata.org/entity/372093,
Henderson Island,http://www.wikidata.org/entity/379759,
Wood Buffalo National Park,http://www.wikidata.org/entity/391338,
Rock carvings at Alta,http://www.wikidata.org/entity/433634,
Tongariro National Park,http://www.wikidata.org/entity/202845,
Blenheim Palace,http://www.wikidata.org/entity/208181,
Qalhat,http://www.wikidata.org/entity/680322,
Sacri Monti of Piedmont and Lombardy,http://www.wikidata.org/entity/753162,
Lena Pillars,http://www.wikidata.org/entity/277683,
Island of Mozambique,http://www.wikidata.org/entity/331099,
Auschwitz-Birkenau State Museum,http://www.wikidata.org/entity/819729,
Palaces and Parks of Potsdam and Berlin,http://www.wikidata.org/entity/852427,
Beit She'arim National Park,http://www.wikidata.org/entity/830805,
Burgess Shale,http://www.wikidata.org/entity/852085,
Tsodilo,http://www.wikidata.org/entity/214007,
Urnes Stave Church,http://www.wikidata.org/entity/210678,
Hatra,http://www.wikidata.org/entity/466614,
Djemila,http://www.wikidata.org/entity/457362,
Mount Tai,http://www.wikidata.org/entity/216059,
Verla,http://www.wikidata.org/entity/217447,
Ani,http://www.wikidata.org/entity/546010,
Simien Mountains National Park,http://www.wikidata.org/entity/504315,
Dinosaur Provincial Park,http://www.wikidata.org/entity/289466,
Gobustan National Park,http://www.wikidata.org/entity/318181,
Caves of Aggtelek Karst and Slovak Karst,http://www.wikidata.org/entity/608090,
Museum Plantin-Moretus,http://www.wikidata.org/entity/595802,
Pitons,http://www.wikidata.org/entity/639487,
Great Smoky Mountains National Park,http://www.wikidata.org/entity/464004,
Petäjävesi Old Church,http://www.wikidata.org/entity/435829,
"Piazza del Duomo, Pisa",http://www.wikidata.org/entity/750245,
Kilimanjaro National Park,http://www.wikidata.org/entity/756790,
Itchan Kala,http://www.wikidata.org/entity/535577,
Casbah of Algiers,http://www.wikidata.org/entity/662102,
Garrison Historic Area,http://www.wikidata.org/entity/629210,
Medina of Sousse,http://www.wikidata.org/entity/608100,
Monolithic churches in Lalibela,http://www.wikidata.org/entity/642979,
Okavango Delta,http://www.wikidata.org/entity/650872,
Ban Chiang,http://www.wikidata.org/entity/584125,
Rock-hewn Churches of Ivanovo,http://www.wikidata.org/entity/503387,
Tomb of Askia,http://www.wikidata.org/entity/503823,
Sarazm,http://www.wikidata.org/entity/422929,
Vredefort crater,http://www.wikidata.org/entity/330095,
Doñana National and Natural Park,http://www.wikidata.org/entity/463141,
Changdeokgung,http://www.wikidata.org/entity/477157,
Xanadu,http://www.wikidata.org/entity/471765,
Historic Centre of the Town of Diamantina,http://www.wikidata.org/entity/8343760,
Historic Centre of the Town of Olinda,http://www.wikidata.org/entity/8343764,
Ivindo National Park,http://www.wikidata.org/entity/9055979,
Philippi,http://www.wikidata.org/entity/379652,
Central Highlands of Sri Lanka,http://www.wikidata.org/entity/422941,
Chauvet Cave,http://www.wikidata.org/entity/374096,
Taï National Park,http://www.wikidata.org/entity/328577,
New Lanark,http://www.wikidata.org/entity/743108,
Konark Sun temple,http://www.wikidata.org/entity/752091,
Río Plátano Biosphere Reserve,http://www.wikidata.org/entity/752181,
Hadrian's Villa,http://www.wikidata.org/entity/272777,
Altstadt (Salzburg),http://www.wikidata.org/entity/263701,
Santa Maria delle Grazie Church,http://www.wikidata.org/entity/244952,
Ilulissat Icefjord,http://www.wikidata.org/entity/828071,
Tajín Veracruz,http://www.wikidata.org/entity/753895,
Papahānaumokuākea Marine National Monument,http://www.wikidata.org/entity/787425,
Chavin de Huantar,http://www.wikidata.org/entity/732554,
Jelling stones,http://www.wikidata.org/entity/723999,
Boyana Church,http://www.wikidata.org/entity/276553,
Thracian Tomb of Kazanlak,http://www.wikidata.org/entity/301815,
"Roman Monuments, Cathedral of St. Peter and Church of Our Lady in Trier UNESCO World Heritage Site",http://www.wikidata.org/entity/279968,
Shahrisabz,http://www.wikidata.org/entity/569766,
Three Parallel Rivers of Yunnan Protected Areas,http://www.wikidata.org/entity/575035,
Manovo-Gounda St. Floris National Park,http://www.wikidata.org/entity/503835,
Grachtengordel,http://www.wikidata.org/entity/478707,
Fasil Ghebbi,http://www.wikidata.org/entity/464695,
Valle dei Templi,http://www.wikidata.org/entity/636774,
Divriği Great Mosque and Hospital,http://www.wikidata.org/entity/581641,
Kluane / Wrangell – St. Elias / Glacier Bay / Tatshenshini-Alsek,http://www.wikidata.org/entity/604604,
Cidade Velha,http://www.wikidata.org/entity/464913,
M'banza-Kongo,http://www.wikidata.org/entity/500189,
Mount Nimba Strict Nature Reserve,http://www.wikidata.org/entity/924276,
Río Abiseo National Park,http://www.wikidata.org/entity/941412,
Burgos Cathedral,http://www.wikidata.org/entity/744420,
Sukur,http://www.wikidata.org/entity/1123956,
Luis Barragán House and Studio,http://www.wikidata.org/entity/1046414,
Ayutthaya Historical Park,http://www.wikidata.org/entity/1025100,
Jodrell Bank Observatory,http://www.wikidata.org/entity/1569783,
Sanctuary of Bom Jesus do Congonhas,http://www.wikidata.org/entity/1595417,
Neolithic flint mines of Spiennes,http://www.wikidata.org/entity/677879,
Thracian Tomb of Sveshtari,http://www.wikidata.org/entity/650531,
Derwent Valley Mills,http://www.wikidata.org/entity/646076,
Decorated Farmhouses of Hälsingland,http://www.wikidata.org/entity/1642003,
Joggins Fossil Cliffs,http://www.wikidata.org/entity/1439433,
Heart of Neolithic Orkney,http://www.wikidata.org/entity/1334966,
Mahabalipuram temples,http://www.wikidata.org/entity/3522747,
Monasteries of San Millán de la Cogolla,http://www.wikidata.org/entity/2284354,
Centro Histórico de Angra do Heroísmo,http://www.wikidata.org/entity/2945656,
Medina of Tunis,http://www.wikidata.org/entity/3106527,
Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,http://www.wikidata.org/entity/3320082,
South China Karst,http://www.wikidata.org/entity/853364,
Old city (Dubrovnik),http://www.wikidata.org/entity/910661,
Atapuerca,http://www.wikidata.org/entity/923894,
Talamanca Range-La Amistad Reserves,http://www.wikidata.org/entity/6106226,
borders of the Roman Empire,http://www.wikidata.org/entity/4147903,
Petroglyphic Complexes of the Mongolian Altai,http://www.wikidata.org/entity/4361429,
Historic Town of Ouro Preto,http://www.wikidata.org/entity/3845692,
Tiya archaeological site,http://www.wikidata.org/entity/6130080,
Poblet Monastery,http://www.wikidata.org/entity/645157,
Osun-Osogbo,http://www.wikidata.org/entity/621498,
Humberstone and Santa Laura Saltpeter Works,http://www.wikidata.org/entity/572895,
Skogskyrkogården,http://www.wikidata.org/entity/213988,
Kevladev National Park,http://www.wikidata.org/entity/235878,
Cradle of Humankind,http://www.wikidata.org/entity/1130112,
Warsaw Old Town,http://www.wikidata.org/entity/1139084,
Los Alerces National Park,http://www.wikidata.org/entity/828291,
